temperature,Q,Qdif,Qtwice_dif
235.0,123.77053006976307,184.03151310179183,461.3324622722003
236.0,124.5544868534801,185.2128612625114,464.32817439899156
237.0,125.34012962166936,186.3968965704597,467.33156497700315
238.0,126.12745548750324,187.58361744536202,470.3426478353195
239.0,126.91646159402012,188.77302239198596,473.3614371505466
240.0,127.70714511397833,189.96510999980242,476.3879474426322
241.0,128.4995032497125,191.15987894264805,479.42219357065636
242.0,129.29353323299603,192.35732797837522,482.464190728548
243.0,130.08923232489656,193.5574559484902,485.5139544407799
244.0,130.88659781564132,194.76026177778562,488.57150055800207
245.0,131.6856270244782,195.96574447396472,491.6368452526379
246.0,132.48631729953888,197.1739031272518,494.7100050144431
247.0,133.288666017707,198.3847369100002,497.7909966460272
248.0,134.0926705844817,199.5982450762886,500.8798372583481
249.0,134.8983284338464,200.81442696150748,503.97654426615964
250.0,135.7056370281377,202.03328198193896,507.0811353834518
251.0,136.51459385791182,203.25480963433566,510.1936286188434
252.0,137.3251964418198,204.4790094954703,513.3140422709743
253.0,138.13744232647358,205.70588122170312,516.4423949238512
254.0,138.95132908632118,206.93542454852337,519.5787054422088
255.0,139.76685432351738,208.16763929009485,522.7229929668135
256.0,140.58401566779906,209.4025253387826,525.8752769097808
257.0,141.4028107763539,210.6400826646821,529.0355769498892
258.0,142.22323733370243,211.88031131513372,532.2039130278536
259.0,143.04529305156666,213.12321141423928,535.3803053416285
260.0,143.8689756687505,214.36878316236087,538.5647743416685
261.0,144.69428295101068,215.61702683562007,541.7573407262323
262.0,145.5212126909371,216.8679427853907,544.9580254366335
263.0,146.34976270782713,218.12153143778002,548.1668496525514
264.0,147.17993084756552,219.37779329311047,551.3838347872913
265.0,148.01171498250096,220.63672892539103,554.6090024830935
266.0,148.84511301132014,221.8983389817826,557.8423746064271
267.0,149.68012285893403,223.16262418206065,561.0839732433021
